ID;URL;Chemin;Page;H1_ou_nom;Type;Parent;Template;Accessible;Sitemap;Priorite;Title;MetaDescLen;H1;Canonical;Lastmod;ProfondeurBC;Donnees;URL_cible_recommandee;Action_recommandee
U083;https://www.aciersgrosjean.be/catalogue-toiture-et-bardage;/catalogue-toiture-et-bardage;Catalogue toiture bardage;Catalogue Toiture & Bardage : tôles, panneaux isolés & fiches techniques;subcategory;Toiture & Bardage;T03 Catégorie feuille;200;oui;P2;Catalogue toiture bardage;0;1;self;08-07-26;3;s0~p0~pg1~dc2556;/documentation/toiture-bardage;301 (page de contenu à réalimenter ou fusionner)
U084;https://www.aciersgrosjean.be/panneau-tuile-2;/panneau-tuile-2;Panneau-tuile;Panneau-tuile;subcategory;Toiture & Bardage;T02 Catégorie parent;200;oui;P1;Panneau-tuile;0;1;self;0001-01-01;3;s2~p0~pg1~dc0;/toiture-bardage/panneau-tuile;301 (fusion : catégorie vide)
U085;https://www.aciersgrosjean.be/non-isolé-tuile;/non-isolé-tuile;Non-isolé tuile;Non-isolé tuile;subcategory;Panneau-tuile;T03 Catégorie feuille;200;oui;P2;Non-isolé tuile;0;1;self;0001-01-01;4;s0~p0~pg1~dc0;/toiture-bardage/panneau-tuile;301 (fusion : catégorie vide)
U086;https://www.aciersgrosjean.be/isolé;/isolé;Isolé;Isolé;subcategory;Panneau-tuile;T03 Catégorie feuille;200;oui;P2;Isolé;0;1;self;0001-01-01;4;s0~p0~pg1~dc0;/toiture-bardage/panneau-tuile;301 (fusion : catégorie vide)
U087;https://www.aciersgrosjean.be/tôle-profilée-tuile;/tôle-profilée-tuile;Tôle profilée tuile;Tôle profilée tuile;subcategory;Toiture & Bardage;T03 Catégorie feuille;200;oui;P2;Tôle profilée tuile;0;1;self;0001-01-01;3;s0~p0~pg1~dc0;/toiture-bardage/panneau-tuile;301 (fusion : catégorie vide)
U088;https://www.aciersgrosjean.be/clôture-jardin-2;/clôture-jardin-2;Clôture & jardin;Clôtures Rigides : Sécurité et Qualité chez Aciers Grosjean;category;Accueil;T02 Catégorie parent;200;oui;P0;Clôture & jardin;0;1;self;09-07-26;2;s2~p6~pg7~dc182;/jardin-cloture;301
U089;https://www.aciersgrosjean.be/clôture;/clôture;Clôture;Ensembles Clôtures, Poteaux et Fixations : La Solution Complète Aciers Grosjean;subcategory;Clôture & jardin;T02 Catégorie parent;200;oui;P1;Clôture;0;1;self;29-04-26;3;s3~p6~pg6~dc388;/jardin-cloture/clotures;301
U090;https://www.aciersgrosjean.be/fixation-clôture;/fixation-clôture;Fixation clôture;Fixations et Accessoires de Clôture : Quincaillerie de Pose Professionnelle;subcategory;Clôture;T03 Catégorie feuille;200;oui;P1;Fixation clôture;0;1;self;09-07-26;4;s0~p5~pg1~dc442;/jardin-cloture/clotures/fixations;301
U091;https://www.aciersgrosjean.be/panneaux-clôture;/panneaux-clôture;Panneaux clôture;Clôtures Rigides : Sécurité et Qualité chez Aciers Grosjean;subcategory;Clôture;T03 Catégorie feuille;200;oui;P1;Panneaux clôture;0;1;self;09-07-26;4;s0~p6~pg3~dc431;/jardin-cloture/clotures/panneaux-rigides;301
U092;https://www.aciersgrosjean.be/poteaux-clôture;/poteaux-clôture;Poteaux clôture;Poteaux de Clôture en Acier : Robustesse et Systèmes de Fixation Professionnels;subcategory;Clôture;T03 Catégorie feuille;200;oui;P1;Poteaux clôture;0;1;self;09-07-26;4;s0~p6~pg3~dc436;/jardin-cloture/clotures/poteaux;301
U093;https://www.aciersgrosjean.be/aménagement;/aménagement;Aménagement;Aménagement Extérieur & Design de Jardin | L'Acier au Service de vos Espaces Verts;subcategory;Clôture & jardin;T02 Catégorie parent;200;oui;P1;Aménagement Jardin en Acier & Corten | Aciers Grosjean;151;1;self;13-04-26;3;s1~p2~pg1~dc709;/jardin-cloture/amenagement;301
U094;https://www.aciersgrosjean.be/bordure-corten-et-galva;/bordure-corten-et-galva;Bordure Corten et Galva;Bordures de jardins | Le choix de l'acier Corten ou galvanisé pour la longévité;subcategory;Aménagement;T03 Catégorie feuille;200;oui;P1;Bordure Corten et Galva;0;1;self;24-04-26;4;s0~p2~pg1~dc0;/jardin-cloture/amenagement/bordures;301
U095;https://www.aciersgrosjean.be/quincaillerie-ferronnerie-2;/quincaillerie-ferronnerie-2;Quincaillerie & ferronnerie;Quincaillerie & ferronnerie;category;Accueil;T02 Catégorie parent;200;oui;P0;Quincaillerie & ferronnerie;0;1;self;09-07-26;2;s1~p6~pg8~dc196;/quincaillerie;301
U096;https://www.aciersgrosjean.be/quincaillerie;/quincaillerie;Quincaillerie;Quincaillerie | Solutions de Montage, Finition et Protection pour l'Acier;subcategory;Quincaillerie & ferronnerie;T02 Catégorie parent;200;oui;P1;Quincaillerie;0;1;self;29-04-26;3;s4~p6~pg8~dc175;/quincaillerie;conserver
U097;https://www.aciersgrosjean.be/visserie-2;/visserie-2;Visserie;Visserie et Fixations pour Toiture : La performance au service de vos travaux;subcategory;Quincaillerie;T03 Catégorie feuille;200;oui;P1;Visserie;0;1;self;30-01-26;4;s0~p6~pg1~dc293;/quincaillerie/visserie;301
U098;https://www.aciersgrosjean.be/chimie-du-bâtiment;/chimie-du-bâtiment;Chimie du bâtiment;Chimie du Bâtiment : Protection, Finition et Étanchéité des Métaux;subcategory;Quincaillerie;T02 Catégorie parent;200;oui;P1;Chimie du bâtiment;0;1;self;29-04-26;4;s3~p6~pg3~dc278;/quincaillerie/protection-chimie;301
U099;https://www.aciersgrosjean.be/colle-étanchéité;/colle-étanchéité;colle / étanchéité;Colle et Étanchéité : Solutions Professionnelles DL Chemicals;subcategory;Chimie du bâtiment;T03 Catégorie feuille;200;oui;P1;colle / étanchéité;0;1;self;18-02-26;5;s0~p4~pg1~dc320;/quincaillerie/protection-chimie/colles-etancheite;301
U100;https://www.aciersgrosjean.be/zinc;/zinc;Zinc;Zinc et Galvanisation à Froid : Système Anti-Corrosion Zinga;subcategory;Chimie du bâtiment;T03 Catégorie feuille;200;oui;P1;Zinc;0;1;self;18-02-26;5;s0~p6~pg2~dc350;/quincaillerie/protection-chimie/galvanisation-a-froid;301
U101;https://www.aciersgrosjean.be/couleur;/couleur;Couleur;Couleur et Finition : Primaires et Peintures Techniques;subcategory;Chimie du bâtiment;T03 Catégorie feuille;200;oui;P1;Couleur;0;1;self;18-02-26;5;s0~p6~pg1~dc358;/quincaillerie/protection-chimie/peintures-primaires;301
U102;https://www.aciersgrosjean.be/outillage;/outillage;Outillage;Outillage;subcategory;Quincaillerie;T03 Catégorie feuille;200;oui;P1;Outillage;0;1;self;0001-01-01;4;s0~p1~pg1~dc0;/quincaillerie/outillage;301
U103;https://www.aciersgrosjean.be/escalier-et-caillebotis;/escalier-et-caillebotis;Escalier et caillebotis;Marches d'Escaliers et planchers en Caillebotis et Securit;subcategory;Quincaillerie;T03 Catégorie feuille;200;oui;P1;Escalier et caillebotis;0;1;self;26-02-26;4;s0~p6~pg4~dc349;/quincaillerie/caillebotis-marches;301
U104;https://www.aciersgrosjean.be/rond-à-béton-crénelé-de-6mm-de-diamètre-laminé-à-froid;/rond-à-béton-crénelé-de-6mm-de-diamètre-laminé-à-froid;Rond à béton crénelé de 6mm de diamètre en acier laminé à froid;Rond à béton crénelé de 6mm de diamètre en acier laminé à froid;product;Rond à béton crénélé à froid;T04 Fiche produit;200;oui;P1;Rond à béton crénelé de 6mm de diamètre en acier laminé à froid;186;1;self;22-04-26;5;0,35~L~d1~i0~r1~0.24 Kg;/p/rond-a-beton-crenele-de-6mm-de-diametre-en-acier-lamine-a-froid;301
U105;https://www.aciersgrosjean.be/rond-à-béton-crénelé-de-10mm-de-diamètre-laminé-à-chaud;/rond-à-béton-crénelé-de-10mm-de-diamètre-laminé-à-chaud;Rond à béton de 10mm de diamètre en acier laminé à chaud;Rond à béton de 10mm de diamètre en acier laminé à chaud;product;Rond à béton crénélé à chaud;T04 Fiche produit;200;oui;P1;Rond à béton crénelé de 10mm de diamètre en acier laminé à chaud pour la construction;349;1;self;0001-01-01;5;1,48~L~d1~i0~r2~0.65 Kg;/p/rond-a-beton-de-10mm-de-diametre-en-acier-lamine-a-chaud;301
U106;https://www.aciersgrosjean.be/rond-à-béton-crénelé-de-12mm-de-diamètre-laminé-à-chaud;/rond-à-béton-crénelé-de-12mm-de-diamètre-laminé-à-chaud;Rond à béton de 12mm de diamètre en acier laminé à chaud;Rond à béton de 12mm de diamètre en acier laminé à chaud;product;Rond à béton crénélé à chaud;T04 Fiche produit;200;oui;P1;Rond à béton crénelé de 10mm de diamètre en acier laminé à chaud pour la construction;349;1;self;0001-01-01;5;2,15~L~d1~i0~r3~0.95 Kg;/p/rond-a-beton-de-12mm-de-diametre-en-acier-lamine-a-chaud;301
U107;https://www.aciersgrosjean.be/rond-à-béton-crénelé-de-14mm-de-diamètre-laminé-à-chaud;/rond-à-béton-crénelé-de-14mm-de-diamètre-laminé-à-chaud;Rond à béton de 14mm de diamètre en acier laminé à chaud;Rond à béton de 14mm de diamètre en acier laminé à chaud;product;Rond à béton crénélé à chaud;T04 Fiche produit;200;oui;P1;Rond à béton crénelé de 14mm de diamètre en acier laminé à chaud pour la construction;349;1;self;0001-01-01;5;2,87~L~d1~i0~r1~1.27 Kg;/p/rond-a-beton-de-14mm-de-diametre-en-acier-lamine-a-chaud;301
U108;https://www.aciersgrosjean.be/rond-à-béton-crénelé-de-16mm-de-diamètre-laminé-à-chaud;/rond-à-béton-crénelé-de-16mm-de-diamètre-laminé-à-chaud;Rond à béton de 16mm de diamètre en acier laminé à chaud;Rond à béton de 16mm de diamètre en acier laminé à chaud;product;Rond à béton crénélé à chaud;T04 Fiche produit;200;oui;P1;Rond à béton crénelé de 16mm de diamètre en acier laminé à chaud pour la construction;349;1;self;0001-01-01;5;3,79~L~d1~i0~r0~1.68 Kg;/p/rond-a-beton-de-16mm-de-diametre-en-acier-lamine-a-chaud;301
U109;https://www.aciersgrosjean.be/rond-à-béton-crénelé-de-20mm-de-diamètre-laminé-à-chaud;/rond-à-béton-crénelé-de-20mm-de-diamètre-laminé-à-chaud;Rond à béton de 20mm de diamètre en acier laminé à chaud;Rond à béton de 20mm de diamètre en acier laminé à chaud;product;Rond à béton crénélé à chaud;T04 Fiche produit;200;oui;P1;Rond à béton crénelé de 20mm de diamètre en acier laminé à chaud pour la construction;349;1;self;0001-01-01;5;5,89~L~d1~i0~r0~2.61 Kg;/p/rond-a-beton-de-20mm-de-diametre-en-acier-lamine-a-chaud;301
U110;https://www.aciersgrosjean.be/rond-à-béton-de-8mm-de-diamètre-en-acier-laminé-à-chaud;/rond-à-béton-de-8mm-de-diamètre-en-acier-laminé-à-chaud;Rond à béton de 8mm de diamètre en acier laminé à chaud;Rond à béton de 8mm de diamètre en acier laminé à chaud;product;Rond à béton crénélé à chaud;T04 Fiche produit;200;oui;P1;Rond à béton crénelé de 10mm de diamètre en acier laminé à chaud pour la construction;349;1;self;17-11-25;5;0,94~L~d1~i0~r1~0.41 Kg;/p/rond-a-beton-de-8mm-de-diametre-en-acier-lamine-a-chaud;301
U111;https://www.aciersgrosjean.be/treillis-soudé-100x100x10mm-5m-x-2m-2;/treillis-soudé-100x100x10mm-5m-x-2m-2;Treillis soudé 100x100x10mm 5m x 2m;Treillis soudé 100x100x10mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 100x100x10mm 5m x 2m;320;1;self;0001-01-01;5;294,90~~d1~i2~r0~123.4 Kg;/p/treillis-soude-100x100x10mm-5m-x-2m;301
U112;https://www.aciersgrosjean.be/treillis-soudé-100x100x5mm-5m-x-2m;/treillis-soudé-100x100x5mm-5m-x-2m;Treillis soudé 100x100x5mm 5m x 2m;Treillis soudé 100x100x5mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 100x100x5mm 5m x 2m;320;1;self;0001-01-01;5;75,29~~d1~i2~r0~30.8 Kg;/p/treillis-soude-100x100x5mm-5m-x-2m;301
U113;https://www.aciersgrosjean.be/treillis-soudé-100x100x8mm-5m-x-2m-3;/treillis-soudé-100x100x8mm-5m-x-2m-3;Treillis soudé 100x100x8mm 5m x 2m;Treillis soudé 100x100x8mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 100x100x8mm 5m x 2m;320;1;self;0001-01-01;5;188,80~~d1~i2~r0~79 Kg;/p/treillis-soude-100x100x8mm-5m-x-2m;301
U114;https://www.aciersgrosjean.be/treillis-soudé-150x150x10mm-5m-x-2m-2;/treillis-soudé-150x150x10mm-5m-x-2m-2;Treillis soudé 150x150x10mm 5m x 2m;Treillis soudé 150x150x10mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x10mm 5m x 2m;320;1;self;0001-01-01;5;192,18~~d1~i2~r0~80.83 Kg;/p/treillis-soude-150x150x10mm-5m-x-2m;301
U115;https://www.aciersgrosjean.be/treillis-soudé-150x150x12mm-5m-x-2m-2;/treillis-soudé-150x150x12mm-5m-x-2m-2;Treillis soudé 150x150x12mm 5m x 2m;Treillis soudé 150x150x12mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x12mm 5m x 2m;320;1;self;0001-01-01;5;276,59~~d0~i2~r0~116.33 Kg;/p/treillis-soude-150x150x12mm-5m-x-2m;301
U116;https://www.aciersgrosjean.be/treillis-soudé-150x150x5mm-2m-x-1m;/treillis-soudé-150x150x5mm-2m-x-1m;Treillis soudé 150x150x5mm 2m x 1m;Treillis soudé 150x150x5mm 2m x 1m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x5mm 2m x 1m;320;1;self;0001-01-01;5;12,37~~d1~i2~r4~3.85 Kg;/p/treillis-soude-150x150x5mm-2m-x-1m;301
U117;https://www.aciersgrosjean.be/treillis-soudé-150x150x5mm-3m-x-2m;/treillis-soudé-150x150x5mm-3m-x-2m;Treillis soudé 150x150x5mm 3m x 2m;Treillis soudé 150x150x5mm 3m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x5mm 3m x 2m;320;1;self;0001-01-01;5;31,48~~d1~i2~r0~12.63 Kg;/p/treillis-soude-150x150x5mm-3m-x-2m;301
U118;https://www.aciersgrosjean.be/treillis-soudé-150x150x5mm-5m-x-2m-2;/treillis-soudé-150x150x5mm-5m-x-2m-2;Treillis soudé 150x150x5mm 5m x 2m;Treillis soudé 150x150x5mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x5mm 5m x 2m;320;1;self;0001-01-01;5;50,03~~d1~i2~r0~20.17 Kg;/p/treillis-soude-150x150x5mm-5m-x-2m;301
U119;https://www.aciersgrosjean.be/treillis-soudé-150x150x6mm-3m-x-2m;/treillis-soudé-150x150x6mm-3m-x-2m;Treillis soudé 150x150x6mm 3m x 2m;Treillis soudé 150x150x6mm 3m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x6mm 3m x 2m;320;1;self;0001-01-01;5;44,55~~d1~i2~r3~18.5 Kg;/p/treillis-soude-150x150x6mm-3m-x-2m;301
U120;https://www.aciersgrosjean.be/treillis-soudé-150x150x6mm-5m-x-2m-2;/treillis-soudé-150x150x6mm-5m-x-2m-2;Treillis soudé 150x150x6mm 5m x 2m;Treillis soudé 150x150x6mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x6mm 5m x 2m;320;1;self;0001-01-01;5;69,67~~d1~i2~r2~29.08 Kg;/p/treillis-soude-150x150x6mm-5m-x-2m;301
U121;https://www.aciersgrosjean.be/treillis-soudé-150x150x8mm-3m-x-2m;/treillis-soudé-150x150x8mm-3m-x-2m;Treillis soudé 150x150x8mm 3m x 2m;Treillis soudé 150x150x8mm 3m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x8mm 3m x 2m;320;1;self;0001-01-01;5;77,40~~d1~i2~r0~32.39 Kg;/p/treillis-soude-150x150x8mm-3m-x-2m;301
U122;https://www.aciersgrosjean.be/treillis-soudé-150x150x8mm-5m-x-2m-2;/treillis-soudé-150x150x8mm-5m-x-2m-2;Treillis soudé 150x150x8mm 5m x 2m;Treillis soudé 150x150x8mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 150x150x8mm 5m x 2m;320;1;self;0001-01-01;5;123,04~~d1~i2~r0~51.75 Kg;/p/treillis-soude-150x150x8mm-5m-x-2m;301
U123;https://www.aciersgrosjean.be/treillis-soudé-50x50x4mm-3m-x-2m;/treillis-soudé-50x50x4mm-3m-x-2m;Treillis soudé 50x50x4mm 3m x 2m;Treillis soudé 50x50x4mm 3m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 50x50x4mm 3m x 2m;320;1;self;0001-01-01;5;49,28~~d1~i2~r3~25 Kg;/p/treillis-soude-50x50x4mm-3m-x-2m;301
U124;https://www.aciersgrosjean.be/treillis-soudé-50x50x4mm-5m-x-2m;/treillis-soudé-50x50x4mm-5m-x-2m;Treillis soudé 50x50x4mm 5m x 2m;Treillis soudé 50x50x4mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 50x50x4mm 5m x 2m;320;1;self;0001-01-01;5;77,43~~d1~i2~r3~43 Kg;/p/treillis-soude-50x50x4mm-5m-x-2m;301
U125;https://www.aciersgrosjean.be/treillis-soudé-75x75x5mm-5m-x-2m-2;/treillis-soudé-75x75x5mm-5m-x-2m-2;Treillis soudé 75x75x5mm 5m x 2m;Treillis soudé 75x75x5mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé en acier pour la construction 75x75x5mm 5m x 2m;320;1;self;0001-01-01;5;106,78~~d1~i2~r0~41.43 Kg;/p/treillis-soude-75x75x5mm-5m-x-2m;301
U126;https://www.aciersgrosjean.be/treillis-soudé-galvanisé-50x50x4mm-3m-x-2m;/treillis-soudé-galvanisé-50x50x4mm-3m-x-2m;Treillis soudé galvanisé 50x50x4mm 3m x 2m;Treillis soudé galvanisé 50x50x4mm 3m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé galvanisé pour la construction 50x50x4mm 3m x 2m;320;1;self;0001-01-01;5;74,49~~d1~i2~r1~25 Kg;/p/treillis-soude-galvanise-50x50x4mm-3m-x-2m;301
U127;https://www.aciersgrosjean.be/treillis-soudé-galvanisé-50x50x4mm-5m-x-2m;/treillis-soudé-galvanisé-50x50x4mm-5m-x-2m;Treillis soudé galvanisé 50x50x4mm 5m x 2m;Treillis soudé galvanisé 50x50x4mm 5m x 2m;product;Treillis soudés;T04 Fiche produit;200;oui;P1;Treillis soudé galvanisé pour la construction 50x50x4mm 5m x 2m;320;1;self;0001-01-01;5;119,26~~d1~i2~r0~43 Kg;/p/treillis-soude-galvanise-50x50x4mm-5m-x-2m;301
U128;https://www.aciersgrosjean.be/treillis-soudé-avec-dépassants-150x150x10mm-595m-x-235m;/treillis-soudé-avec-dépassants-150x150x10mm-595m-x-235m;Treillis soudé avec dépassants 150x150x10mm 5,95m x 2,35m;Treillis soudé avec dépassants 150x150x10mm 5,95m x 2,35m;product;Treillis soudés avec dépassants;T04 Fiche produit;200;oui;P1;Treillis soudé avec dépassants;78;1;self;0001-01-01;5;241,33~~d1~i2~r0~101.5 Kg;/p/treillis-soude-avec-depassants-150x150x10mm-5-95m-x-2-35m;301
U129;https://www.aciersgrosjean.be/treillis-soudé-avec-dépassants-150x150x12mm-595m-x-235m;/treillis-soudé-avec-dépassants-150x150x12mm-595m-x-235m;Treillis soudé avec dépassants 150x150x12mm 5,95m x 2,35m;Treillis soudé avec dépassants 150x150x12mm 5,95m x 2,35m;product;Treillis soudés avec dépassants;T04 Fiche produit;200;oui;P1;Treillis soudé avec dépassants;78;1;self;0001-01-01;5;330,50~~d1~i2~r0~139 Kg;/p/treillis-soude-avec-depassants-150x150x12mm-5-95m-x-2-35m;301
U130;https://www.aciersgrosjean.be/treillis-soudé-avec-dépassants-150x150x6mm-595m-x-235m;/treillis-soudé-avec-dépassants-150x150x6mm-595m-x-235m;Treillis soudé avec dépassants 150x150x6mm 5,95m x 2,35m;Treillis soudé avec dépassants 150x150x6mm 5,95m x 2,35m;product;Treillis soudés avec dépassants;T04 Fiche produit;200;oui;P1;Treillis soudé avec dépassants;77;1;self;0001-01-01;5;91,80~~d1~i2~r0~38.32 Kg;/p/treillis-soude-avec-depassants-150x150x6mm-5-95m-x-2-35m;301
U131;https://www.aciersgrosjean.be/treillis-soudé-avec-dépassants-150x150x8mm-595m-x-235m;/treillis-soudé-avec-dépassants-150x150x8mm-595m-x-235m;Treillis soudé avec dépassants 150x150x8mm 5,95m x 2,35m;Treillis soudé avec dépassants 150x150x8mm 5,95m x 2,35m;product;Treillis soudés avec dépassants;T04 Fiche produit;200;oui;P1;Treillis soudé avec dépassants;77;1;self;0001-01-01;5;154,55~~d1~i2~r0~65 Kg;/p/treillis-soude-avec-depassants-150x150x8mm-5-95m-x-2-35m;301
U132;https://www.aciersgrosjean.be/fer-carré-plein-de-10x10mm;/fer-carré-plein-de-10x10mm;Carré plein de 10x10mm en acier;Carré plein de 10x10mm en acier;product;Carré plein;T04 Fiche produit;200;oui;P1;Carré plein de 10x10mm en acier Aciers Grosjean;244;1;self;0001-01-01;5;2,06~L~d1~i2~r4~0.8 Kg;/p/carre-plein-de-10x10mm-en-acier;301
U133;https://www.aciersgrosjean.be/fer-carré-plein-de-12x12mm;/fer-carré-plein-de-12x12mm;Carré plein de 12x12mm en acier;Carré plein de 12x12mm en acier;product;Carré plein;T04 Fiche produit;200;oui;P1;Carré plein de 12x12mm en acier Aciers Grosjean;351;1;self;0001-01-01;5;2,90~L~d1~i3~r2~1.16 Kg;/p/carre-plein-de-12x12mm-en-acier;301
